target_leaf,distance_from_source,t_flip_absolute,t_flip_relative,warmup_ok,a,b,lr,seed,local_steps,branching,depth,leaf_size,p,d_param,n_meas_rounds,nucleation_leaf,t_nucleation
16,5,14,9,True,16.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
17,5,17,12,True,16.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
18,5,20,15,True,16.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
19,5,19,14,True,16.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
20,5,20,15,True,16.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
21,5,19,14,True,16.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
22,5,20,15,True,16.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
23,5,19,14,True,16.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
24,5,26,21,True,16.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
25,5,22,17,True,16.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
26,5,21,16,True,16.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
27,5,19,14,True,16.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
28,5,24,19,True,16.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
29,5,25,20,True,16.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
30,5,26,21,True,16.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
31,5,22,17,True,16.0,0.042,0.1,0,50,2,5,4,2.0,1,200,10,5
0,3,6,4,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
1,3,6,4,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
2,3,5,3,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
3,3,6,4,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
4,1,10,8,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
6,2,4,2,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
7,2,5,3,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
8,4,3,1,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
9,4,5,3,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
10,4,9,7,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
11,4,6,4,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
12,4,8,6,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
13,4,10,8,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
14,4,12,10,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
15,4,10,8,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
16,5,18,16,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
17,5,16,14,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
18,5,19,17,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
19,5,19,17,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
20,5,15,13,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
21,5,14,12,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
22,5,16,14,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
23,5,14,12,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
24,5,12,10,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
25,5,15,13,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
26,5,14,12,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
27,5,14,12,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
28,5,13,11,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
29,5,15,13,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
30,5,13,11,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
31,5,14,12,True,16.0,0.042,0.1,1,50,2,5,4,2.0,1,200,5,2
0,4,10,10,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
1,4,11,11,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
2,4,10,10,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
3,4,11,11,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
4,4,13,13,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
5,4,12,12,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
6,4,14,14,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
7,4,17,17,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
9,1,4,4,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
10,2,4,4,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
11,2,4,4,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
12,3,10,10,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
13,3,5,5,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
14,3,9,9,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
15,3,9,9,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
16,5,15,15,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
17,5,15,15,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
18,5,14,14,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
19,5,14,14,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
20,5,10,10,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
21,5,11,11,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
22,5,10,10,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
23,5,9,9,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
24,5,17,17,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
25,5,15,15,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
26,5,19,19,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
27,5,17,17,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
28,5,14,14,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
29,5,13,13,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
30,5,11,11,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
31,5,11,11,True,16.0,0.042,0.1,2,50,2,5,4,2.0,1,200,8,0
0,4,15,15,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
1,4,16,16,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
2,4,15,15,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
3,4,10,10,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
4,4,22,22,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
5,4,19,19,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
6,4,23,23,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
7,4,22,22,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
8,2,13,13,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
9,2,12,12,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
11,1,12,12,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
12,3,18,18,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
13,3,14,14,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
14,3,17,17,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
15,3,19,19,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
16,5,15,15,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
17,5,12,12,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
18,5,9,9,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
19,5,11,11,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
20,5,16,16,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
21,5,17,17,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
22,5,19,19,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
23,5,16,16,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
24,5,22,22,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
25,5,20,20,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
26,5,17,17,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
27,5,17,17,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
28,5,24,24,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
29,5,23,23,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
30,5,21,21,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
31,5,21,21,True,16.0,0.042,0.1,3,50,2,5,4,2.0,1,200,10,0
0,5,16,14,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
1,5,20,18,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
2,5,20,18,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
3,5,17,15,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
4,5,19,17,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
5,5,21,19,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
6,5,18,16,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
7,5,21,19,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
8,5,12,10,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
9,5,11,9,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
10,5,16,14,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
11,5,17,15,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
12,5,19,17,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
13,5,17,15,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
14,5,13,11,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
15,5,13,11,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
16,4,12,10,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
17,4,13,11,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
18,4,11,9,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
19,4,12,10,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
20,4,14,12,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
21,4,14,12,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
22,4,7,5,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
23,4,10,8,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
24,2,9,7,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
25,2,5,3,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
27,1,6,4,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
28,3,10,8,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
29,3,12,10,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
30,3,6,4,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
31,3,9,7,True,16.0,0.042,0.1,4,50,2,5,4,2.0,1,200,26,2
